timestamp,open,high,low,close,volume
2006-06-02,28.6800,28.9900,27.4800,27.9500,3120200
2006-05-26,27.7400,29.1000,26.8200,28.8300,4251500
2006-05-19,29.3500,29.6700,27.6420,27.8700,4239400
2006-05-12,30.2900,32.1800,29.0200,29.5900,6264400
2006-05-05,29.8800,30.4300,29.5100,30.3000,5147800
2006-04-28,30.7800,33.1200,29.6000,29.6400,13578000
2006-04-21,29.0000,31.7500,28.7500,30.8000,7305200
2006-04-13,27.9000,29.2600,27.7600,29.1900,3621800
2006-04-07,28.9900,29.1200,26.8700,27.9400,6571300
2006-03-31,28.3900,29.4000,27.5500,28.9900,4588500
2006-03-24,26.3500,28.7000,26.3000,28.6700,4628300
2006-03-17,25.2200,26.4400,24.8800,26.1700,3868400
2006-03-10,26.8800,26.8800,24.6500,25.5500,4648000
2006-03-03,26.2400,27.1200,25.5500,26.7600,3880100
2006-02-24,25.2000,26.5500,25.0700,25.9800,4150100
2006-02-17,25.4600,25.4700,23.9900,24.9800,5423500
2006-02-10,26.0500,26.4600,24.3900,25.4300,7030600
2006-02-03,28.0300,28.1000,25.3500,26.1100,9639700
2006-01-27,23.6000,29.9200,23.0900,27.8200,22507700
2006-01-20,25.3100,25.9000,23.4700,23.4700,5025200
2006-01-13,25.0050,25.8800,24.5000,25.5600,6022400
2006-01-06,27.0550,27.1200,24.6200,25.0300,6896100
2005-12-30,27.7900,27.8000,26.6300,27.0600,2554000
2005-12-23,26.3700,27.7700,24.9700,27.7300,7010700
2005-12-16,25.7500,27.0400,22.5400,26.3000,14823800
2005-12-09,27.5000,28.0700,25.5800,25.7400,4011600
2005-12-02,28.5000,28.6000,26.7100,27.6900,4752500
2005-11-25,28.2800,29.5600,27.8000,29.2500,2676100
2005-11-18,30.1000,30.1000,27.2300,28.4200,5530900
2005-11-11,27.6900,30.2500,27.4700,30.0700,8872000
2005-11-04,25.7500,28.1600,25.4300,27.5900,9436300
2005-10-28,26.4800,27.6200,23.8100,26.2800,10857900
2005-10-21,28.8000,29.4900,25.5800,26.1500,9277400
2005-10-14,27.4000,29.2500,26.8400,28.7600,7464100
2005-10-07,25.9800,27.9400,25.3600,27.2500,7837700
2005-09-30,24.1200,26.6500,23.4500,25.9900,8205900
2005-09-23,24.3500,24.4200,22.5000,24.1700,4403300
2005-09-16,25.1800,25.4800,23.1500,24.2000,5860800
2005-09-09,21.5400,25.0500,21.4500,24.9700,7350000
2005-09-02,21.0500,21.9800,21.0000,21.5400,3488900
2005-08-26,21.4900,21.7900,20.6400,21.1900,2721400
2005-08-19,21.8700,22.7400,20.9000,21.3800,5302700
2005-08-12,21.1100,22.5500,20.4500,22.1000,11388100
2005-08-05,18.5600,21.3700,18.2500,20.9700,12193400
2005-07-29,16.4000,20.8000,16.4000,18.5600,21580200
2005-07-22,16.0700,17.0100,16.0600,16.4000,3022600
2005-07-15,16.8100,17.5000,16.0000,16.4000,3665700
2005-07-08,16.3600,17.2600,16.0700,16.7100,2893800
2005-07-01,15.8500,16.6800,15.6500,16.5500,4408200
2005-06-24,17.0000,17.3300,14.7500,15.7700,5213100
2005-06-17,16.7000,17.8400,16.2000,17.2200,6545000
2005-06-10,14.5500,17.0900,14.4000,16.9100,6504400
2005-06-03,14.5400,15.1400,13.9700,14.6700,3614300
2005-05-27,15.7900,16.0300,14.1500,14.5500,8166800
2005-05-20,14.4800,19.2700,13.6500,15.9300,32119300
2005-05-13,11.5000,14.6000,11.4500,14.2800,14397100
2005-05-06,11.5300,12.0000,11.3200,11.5700,3073200
2005-04-29,11.3000,11.7400,11.1000,11.5500,3528600
2005-04-22,11.7900,12.2200,10.8800,11.2000,7256700
2005-04-15,12.0400,13.0000,11.5000,11.6900,6002500
2005-04-08,10.9600,12.1700,10.5100,12.0100,7381100
2005-04-01,9.6500,11.0000,9.5000,10.8300,7450600
2005-03-24,9.2500,9.5000,8.9100,9.0300,3304300
2005-03-18,9.4200,9.7500,9.1000,9.2000,5075000
2005-03-11,10.6900,10.8200,9.3700,9.4300,5191700
2005-03-04,11.0800,11.1000,10.5000,10.7000,5471900
2005-02-25,10.6000,11.0800,10.0100,10.9900,6533200
2005-02-18,11.1400,11.5000,10.4300,10.6700,5195500
2005-02-11,11.9300,12.0900,11.0800,11.1500,4872400
2005-02-04,11.3400,12.2000,11.2000,12.0200,5938100
2005-01-28,11.0100,13.1200,10.7700,11.4400,17611800
2005-01-21,11.4400,11.4700,10.9200,11.0400,4961000
2005-01-14,11.1000,11.7400,10.5300,11.3300,7758700
2005-01-07,12.4800,12.6000,11.0000,11.1200,8169000
2004-12-31,11.8500,13.0000,11.4700,12.3300,8406800
2004-12-23,13.2890,13.4900,11.1200,11.5300,12899200
2004-12-17,12.0200,13.8200,11.9600,12.9800,15866500
2004-12-10,11.3000,12.1500,11.1500,11.7400,10820400
2004-12-03,11.4000,11.7200,11.0500,11.3000,7892800
2004-11-26,11.1000,11.4900,10.6800,11.3500,5474200
2004-11-19,11.0800,12.2800,10.3300,11.2500,21818000
2004-11-12,11.2100,11.2300,10.3300,10.8600,8547100
2004-11-05,9.4750,11.4000,9.3500,10.9200,19274700
2004-10-29,9.8900,10.1500,9.2500,9.4700,12834200
2004-10-22,10.6000,10.6600,9.6700,9.8000,28996000
2004-10-15,16.8300,17.9700,9.9600,10.3000,55929600
2004-10-08,17.1900,19.6000,16.7500,16.7600,32220100
2004-10-01,16.4900,17.6100,14.9300,16.3300,13663200
2004-09-24,17.3000,18.1000,16.5000,16.6500,7707000
2004-09-17,15.1000,17.7500,15.0700,16.9900,10809100
2004-09-10,16.7600,17.1800,14.7700,14.9400,17776500
2004-09-03,15.1000,15.1000,13.8500,14.3600,8646300
2004-08-27,16.1700,16.2500,14.7800,15.1500,4280300
2004-08-20,14.8800,16.6500,14.7100,15.8400,6122900
2004-08-13,16.6300,17.5900,14.6600,14.9800,12617000
2004-08-06,19.8400,20.4000,15.2600,16.9100,15886800
2004-07-30,20.1700,20.7000,18.5000,20.5000,8167500
2004-07-23,21.8990,22.1900,19.6100,20.2700,24481400
2004-07-16,33.3300,33.4400,22.8600,23.0200,34649500
2004-07-09,31.5800,34.8700,31.4200,33.4300,7254600
2004-07-02,32.0400,36.5700,31.9000,32.3100,18812900
2004-06-25,29.5500,35.0900,28.3500,31.9900,10095100
2004-06-18,30.4900,31.2300,28.5600,29.5500,6919000
2004-06-10,31.7200,32.4500,30.5800,31.1900,4399300
2004-06-04,32.2900,33.0000,30.9600,31.4000,4841900
2004-05-28,31.2600,33.2700,31.1000,32.9200,6607700
2004-05-21,29.7400,32.7000,29.3700,31.2600,8319500
2004-05-14,26.4500,31.2400,26.0800,30.7400,12689300
2004-05-07,25.3000,28.9500,25.2900,27.3400,13156600
2004-04-30,29.5200,29.9900,25.1700,25.3600,11277100
2004-04-23,29.8010,31.1900,27.0200,29.6100,17363200
2004-04-16,37.9500,38.6200,29.2200,30.7500,25066000
2004-04-08,35.0600,38.1400,34.8100,37.6500,7590200
2004-04-02,30.7300,36.7100,30.1300,35.1800,20446500
2004-03-26,30.0500,30.3500,27.6700,28.9700,9246100
2004-03-19,30.3300,31.5100,28.5600,30.7300,10662200
2004-03-12,33.1000,33.6000,29.3400,30.7700,13055900
2004-03-05,34.3500,35.4600,32.3300,33.2700,13925600
2004-02-27,33.9000,35.8500,30.2600,34.4000,36461300
2004-02-20,36.1000,36.2000,32.5500,35.3800,13304500
2004-02-13,77.2500,78.9500,35.2600,35.5400,17925850
2004-02-06,74.2000,76.8000,69.2900,76.6300,11281700
2004-01-30,76.5000,79.5400,68.6900,73.4100,17140600
2004-01-23,65.8500,79.2000,65.1800,77.5000,21619100
2004-01-16,62.2400,66.1500,61.1300,65.5600,8784300
2004-01-09,54.5000,64.1000,54.2500,62.0000,15462900
2004-01-02,58.5100,59.2300,53.7900,54.8300,7062500
2003-12-26,50.8000,58.9800,50.5500,58.2000,6241500
2003-12-19,48.4000,51.8000,43.0500,51.0700,11462200
2003-12-12,47.2500,48.4700,44.4000,46.8100,6449100
2003-12-05,49.4200,52.2600,46.6600,47.4700,6695700
2003-11-28,45.4100,49.3500,45.4100,49.0000,3575900
2003-11-21,46.3500,47.9200,44.1800,45.6500,10398800
2003-11-14,46.8700,50.8000,45.9500,46.7700,10851000
2003-11-07,57.3900,60.5500,46.2210,46.8800,18591000
2003-10-31,51.6400,61.0000,51.5400,57.2200,7690500
2003-10-24,50.8700,56.2500,50.1000,51.9900,11665100
2003-10-17,44.4000,53.5600,44.2900,52.1300,16140900
2003-10-10,40.0200,45.2000,39.3500,44.6500,6523200
2003-10-03,32.5100,41.6000,30.4200,40.1500,13161200
2003-09-26,36.4600,40.2400,33.3300,33.4900,5247900
2003-09-19,34.7500,37.6000,34.4500,37.0000,5184700
2003-09-12,34.2200,36.5300,32.0700,34.5700,5153200
2003-09-05,33.2300,35.4400,32.4000,34.5500,5715800
2003-08-29,28.5100,33.7800,27.2500,33.3300,5588800
2003-08-22,25.1000,29.7200,24.3900,28.8000,5166200
2003-08-15,23.3500,25.4800,23.3400,24.9900,2159900
2003-08-08,24.9500,25.4500,22.6000,23.4900,1864700
2003-08-01,26.5500,27.4700,24.8000,24.9500,2358100
2003-07-25,24.1600,27.3500,22.9700,27.0200,4337400
2003-07-18,26.6400,28.5500,22.5500,24.1500,6883000
2003-07-11,27.5000,28.6000,26.0200,26.4900,4038600
2003-07-03,25.0900,27.9000,24.2600,27.7500,6117300
2003-06-27,21.5600,25.8900,21.2300,24.9000,7980600
2003-06-20,19.4400,22.5500,19.4000,21.7000,6372300
2003-06-13,23.6200,23.6900,18.0500,19.2000,12687100
2003-06-06,22.5100,26.3500,22.5100,23.6100,5056800
2003-05-30,22.0500,23.4500,21.7500,22.4500,2983200
2003-05-23,23.3000,23.4200,20.5300,22.1200,5898800
2003-05-16,22.8900,25.9300,22.7000,23.7900,5197400
2003-05-09,22.4200,24.3900,22.3000,22.6200,4204300
2003-05-02,21.0000,23.2800,21.0000,22.6310,5803300
2003-04-25,23.7000,24.6900,20.0500,21.1500,11901400
2003-04-17,20.3100,22.0000,19.7200,21.9600,2118700
2003-04-11,20.6000,21.7000,19.1000,20.7700,2332500
2003-04-04,20.1900,21.1000,18.5600,19.5500,4427300
2003-03-28,18.2700,22.3300,17.7500,21.0600,6925400
2003-03-21,16.5800,19.6900,15.6600,18.5500,5466000
2003-03-14,15.9800,16.9500,14.9000,16.5500,2028300
2003-03-07,16.9100,17.0800,15.5400,16.0900,2369300
2003-02-28,14.3400,17.2000,13.5100,17.1100,3989000
2003-02-21,14.3100,15.7500,14.0400,14.9000,1712900
2003-02-14,12.2300,25.0500,12.1500,14.2400,2302800
2003-02-07,13.1400,13.1800,11.5400,12.1800,1222300
2003-01-31,12.1000,13.2500,11.7200,13.2000,1361600
2003-01-24,11.5700,12.6800,11.1000,12.3300,1702000
2003-01-17,12.0100,13.3900,11.0500,11.4400,2886200
2003-01-10,11.0000,12.7000,10.6700,12.4200,1503900
2003-01-03,9.8500,12.6000,9.6000,10.8200,2015200
2002-12-27,10.3500,10.6500,9.5800,9.6700,1065800
2002-12-20,12.5800,12.9900,10.2000,10.7000,1808800
2002-12-13,11.1400,13.0000,10.6900,12.5000,1152200
2002-12-06,10.4000,12.1000,9.7500,10.9500,1582700
2002-11-29,11.1000,11.1500,10.4000,10.8500,610300
2002-11-22,9.0800,11.2000,8.7300,11.0100,4525100
2002-11-15,8.5000,9.1500,7.7800,9.1000,626400
2002-11-08,9.0000,9.8400,7.7500,8.5500,1369700
2002-11-01,9.3000,9.9000,8.5000,8.9400,918700
2002-10-25,8.9400,9.5900,7.7500,9.0000,1883400
2002-10-18,6.5000,10.3000,6.2000,9.5600,3398900
2002-10-11,6.3000,7.4000,4.8500,6.5900,3792700
2002-10-04,9.9000,10.1000,6.2600,6.5630,2585700
2002-09-27,10.0000,10.9800,9.6500,10.0800,1379500
2002-09-20,12.4900,12.4900,9.8000,9.9190,1168600
2002-09-13,12.8700,13.6700,12.1000,12.3000,873100
2002-09-06,13.1100,13.4900,12.7100,12.8000,215400
2002-08-30,13.9500,13.9500,11.5400,13.1100,1030000
2002-08-23,12.9500,13.9900,12.8500,13.9100,911700
2002-08-16,11.2400,12.9400,10.5500,12.7800,924800
2002-08-09,10.9000,11.5000,10.4000,11.0200,969100
2002-08-02,12.5500,13.4400,9.8900,10.8900,1539700
2002-07-26,15.9000,16.9900,11.9000,12.2000,1337800
2002-07-19,17.4000,17.4800,15.0600,16.2400,866700
2002-07-12,17.5300,17.9200,15.6000,16.9100,843600
2002-07-05,14.0000,18.1900,13.9000,17.8700,1469000
2002-06-28,13.7100,14.2600,12.9000,13.9900,1606100
2002-06-21,14.1900,14.8300,11.7900,13.7100,2114500
2002-06-14,15.8900,16.6400,13.7200,13.8100,759900
2002-06-07,15.1200,17.2500,15.0700,15.6600,818800
2002-05-31,16.9900,17.2500,15.0000,15.0700,2284700
